en_sentence	fa_sentence	translation	variety	county	orthography	translator	9797
but remember that you are not to strike till I give the signal.	اما در خاطرت باشد که تا من نگفتم مزن.	وە هۊردەو بۊ تا نەوەتمە نەکۆت.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
is that if the matter depended on my personal wishes	که اگر این امر به میل شخصی من بستگی داشت	ئەر ئی گیچەڵە بەسیاس ئەو خواستەیل تاکەکەسیم.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he bowed his head respectfully, closed his eyes	مؤدبانه سر را خم کرد و چشم را بست	وە ڕێزەو سەری چەمان و چاوەیلی نووقان.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
which was no wonder, it being almost two days since I had last disburdened myself.	جای شگفتی نبود زیرا دو روز بود که خویشتن را سبک بار نکرده بودم.	ئڵاجەۊی نەۊ، چۆنکە د ڕۊژ بی ک خوەی خاڵی نەکردۊ.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
not omit reporting even a porpoise.	اگر از قضا گراز ماهی هم در دریا دیدند از خبر کردن او مضایقه نکنند.	خەوەر بەن تەنانەت ئەر وراز ئاوی دین	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
all this had so transformed his view of the farming of the land as he had managed it,	همه با هم چنان بینش او را نسبت به کشاورزی دگرگون ساخته بود	گشت نووڕگەی وە جفتیاری ئەوبان زەۊی ک وەڕێوی بردیا گووڕانۊن.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
who, however, had raised his hat with mild gravity.	که او هم به نشان سلام کلاهش را با حالتی جدی از سر برداشته بود.	ک، ئەویش وە نیشانەی سڵام، کڵاوەگەی کەمێ هیزدا	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
it did become a bit depressing after a while.	پس از مدتی موجب یأس و دل تنگی هری شد.	دۊیای مدەتێگ بڕێگ خەمین بۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
with damaged reputations, amidst laughter from the public.	در نتیجه دو لهستانی هم در میان خندهٔ حضار تالار را ترک گفتند.	وە مدوو گەن ناوی، وە خەنینەو خەڵک هیشتنەو جی.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
was like a war won against the steely fist	مثل پیروزی در نبردی بر علیه دست آهنینی بود	لێوای سەرکەفتن وە شەرێگ لە وەرایوەر مشت ئاسنی بۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
after two unsuccessful attempts had managed to climb on the raft	او اینک بعد از دو بار تلاش ناموفق خود را به روی الوارها کشانده بود	دۊیای دجار هەوڵ سەرنەکەفتۊ، ئاخری تۊەنست خوەی بڕەسند ئەوبان بەڵەمەگە.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
spoke with a new tone of authority.	با صدائی دگرگون گشته و خشمی کینه پرورد شروع به سخن کرد	وە دەنگ نوویەگ وە هازەو قسەکرد	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I had two years to run, when I left, he answered.	مارتین گفت دو سال مو نده بود که مدرسه را ول کردم.	وەت ک د ساڵ مەنۊ ک هاتم ئەو دەیشت	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I could not believe that I had said the name at last.	برای خودم قابل قبول نبود که من نام او را به آسانی بر زبان جاری بسازم.	ئڕای خوەمیش سەخت بۊ ک داشتم ناوی هاوردیام.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I'd had enough fighting to last me for a while.	برای یک مدت به حد کافی جنگ و جدال دیده بودم.	ئەقرە شەڕ و مرافە دۊم ماوایەگ ئڕام بەس بۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
which he had brooded over in the solitude of his village, and had considered in every aspect.	اندیشه ای که وی در تنهایی روستایی خود آن روا ورزیده و از هر لحاظ سنجیده بود.	هۊرشەیەگ وە پیەو گەورە بۊ، هنای وە تەنیایی وە ئاوایی بۊ و وە هەر بارێگەو هەڵسەنگاندۊەی.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
then the crowd surging out but only towait at the courtroom door in order to glimpse	آن وقت مردم شتابان بیرون ریختند تا در کنار در دادگاه بایستند	خەڵک وە هەڵەپەڵە هاتنەو دەیشت تا وەردەر دادگا بووسن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I was concealed by a column	من در پس ستونی در تاریکی خود را مخفی کرده	م وە پشت ستوونێگ خوەم شاردمەسا	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I was picked up and throwed in the drunk tank a couple of times before I was married, but never was I cuffed.	چند دفعه قبل از ازدواجم به خاطر مستی افتادم تو هلفدونی ولی هیچ وقت به هم دستبند نزدند.	چەنجارێگ وەرجێ سۊرکردنم، وە مدوو شراو خواردن گیریام، ئەمانێ هۊچ وەخت کەڵەپچەم نەکردن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
the high shining boots with enormous spurs	چکمه های بلند و براقش با مهمیزهای بسیار بزرگ	چەکمەیل دریژ و بریقەداری وەگەرد سیخەیل قەۊی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
which being completely deserted and having neither soldiers nor revenue officers	خالی که از سکنه و نه گمرکی دارد و نه قراولی	چووڵ بیە، نە پاسەوانێگ نە سەروازێگ.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
but at this moment she felt ready to take on anybody.	اما در این لحظه حاضر بود به هر کسی متوسل بشود.	وە ئەو گڕکاتە، هەست کردیا وە هەرکە تۊەنێ گلەو بەی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
transportation as well as delivery	هم به خاطر حمل و هم به خاطر پخش.	هەم وە مدوو جی وە جی کردن، هەمیش بەش کردن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
ere noon the dead whale was brought to the ship.	هنوز ظهر نشده وال مرده را به کشتی کشیدند.	هێمان نیمەڕوو نەۊە واڵەگە هاوردنەوەی ناو کشتیەگە.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
watched two dim blurred pillars that were legs.	دو ستون نامشخص و مبهمی را دید که دو تا پا بودند.	د ستۊن نەناس دی ک د پا داشتن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
the getting up such an expensive thunderstorm as this	این که یک همچو باد و توفان و رعد و برقی راه بیفتند	چۊ واهێڵان و بڵاچە هیز گرتن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I let myself drop from the top of a roof, and here I am.	از بالای یک بام خودم را پا ین انداختم و اکنون اینجا هستم.	وە بانە خانی ماڵێگ خوەم خستم ئەو خوار و ئێرەنەش هامە ئیرا.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
that unless my affection for her were deceiving me	که اگر نگویند محبت چشم مرا کور کرده بود	ئەر نەۊشن، دڵسووزی کور چاوەیلم کردۊدن.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I don't think we have ever had any breakages in the morning room before.	برای اینکه تا امروز در اتاق کار خانم هرگز چیزی نشکسته بود.	گەمان نیەکەیمن تا ئمڕوو وەی وتاحە چشتێگ شکیاۊدن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he'll be my ruin.	سرانجام مرا نیز به تباهی و نیستی خواهد کشاند.	ئاخری منیش وەناو بەی.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
from the different ranks some twenty men ran to the front.	در حدود بیست نفر از صفوف مختلف پیش دویدند.	بیس نەفەرێگ وە ڕیزەیل جیاواز دەرچینە نوا	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
when I laid my hand on its rough sides.	هنگامی که من دست بر پهلوهای ناهموار آن نهادم	هەنای دەسم نیام ئەو بان لێوارەیل سفتی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
but the officer would not hear of it.	اما افسر فرانسوی حاضر نبود این سخن را بشنود.	ئەمانێگ ئەفسەرەگە نیەتواست گووش بتەکنێ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I informed her that he sent his compliments, and was getting on very well indeed.	گفتم که او سلام رساند و گفت که برایش پیشرفتی حاصل شده است.	وەتمە پی ک سڵامی ڕسانیە و دیرێ فرە سەرکەفێ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
wherein the two black boxes were never seen open or known to be left unlocked	در آن دو صندوق هرگز باز یا بی قفل دیده نشد	دەر ئەو د سەندووقەیلە، کەسێگ نەۊە کریا یا واز بوو.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
more especially when they are things which we are not forced or compelled to attempt	به خصوص وقتی که اجباری یا تعهدی در آن نباشد	خاسما، وەختێگ بەرپرسیارەتی و ناچاری نەود	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
if they did not see that I am under orders, and that 'you are a messenger, my friend, no blame belongs to you.	ولو توجه به این مطلب نکنند که من مطیع و مجری فرمان کس دیگری هستم و به قول معروف بر رسولان پیام باشد و بس.	ئەر نەزانن م ئەمر کریاسەو پیم و ت تەنیا ڕافە کل کەری، هاوڕێم تاوانبار نیدن.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I have been waiting in the upper cave for many days, incapable of contacting you.	چندین روزه که تو غار بالایی منتظرم و نمی تونم باها تون تماس بگیرم.	چەنرۊژێگە وە ئەشکەفت بانینە چەوەڕیمو نیەتۊەنم پێوەنی بگرم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he arrived at the place where she was	به دیری که او بد آن پناه برده بود رفت.	ڕەسیە جییەگ ک ئەۊ وە ئەورا بۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
when I saw a figure, or large bush, or at least something black ahead of me.	پس از چندی از دور لکه سیاهی را مشاهده کردم.	وەختێگ م یەی شکڵێگ، یا گزی قەۊێ یا لانێکەم چشتێگ سیە وە نواما دیم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
who in a careless moment might peck out her eyes	چو ان امکان داشت که در یک لحظه غفلت چشمانش را از کاسه درآورند.	چون هاتێ وەیەی گڕکات سەردەگووشی چەوەیلی دەربارن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
flushed and beaming with a more than cordial smile.	لبخندی که بیش از اندازه مهرآمیز بود بر لب داشت.	خەنگێگ فرە دووسانە وە لێوی بۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
make an end of me.	به فکر این بیفتد که مرا از میان بردارد.	کارم تەواو بکەی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I advised her to try putting him in the ice cellar.	من به او گفتم بگذار دش توی انبار یخ.	وەتمە پی بنەیدنەی ناو سەهۆڵدان	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I'm just the one who has the unpleasant task of breaking the news to you.	من فقط کسی هستم که این ماموریت ناخوشایند بهش محول شده که اخبار رو به تو بده.	م تەنیا کەسێگم ک ئەرک ناخوەشی یەسە هواڵەیل ئڕاد بارێ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
the case has now been so entirely cleared up	این پرونده اکنون به قدری برایم روشن شده است	ئێ باوەتە ئڕام فرە ڕووشنەو بۊە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
