en_sentence	fa_sentence	translation	variety	county	orthography	translator	4345
so he smuggled out some hundred dollar plates that were supposed to have been destroyed	در نتیجه یک لوحه اسکناس صد دلاری حکاکی کرد که قرار بود بعد از استفاده آن را از بین ببرد.	در نتیجه ات تا لوحه اسکناس صد دلاری بکنسسه که قرار بییه پس از استفاده وره از بین بوره	Central Mazani	Babol	Farsi	Vol_6	
but when the wedding days were over	اما همین که مراسم عروسی پایان پذیرفت	ولی همینکه اروسی جشن توم بییه	Central Mazani	Babol	Farsi	Vol_6	
still lingered about the same spot.	همواره هم در همان حول وحوش بود.	همیشه هم در همون دور و ور دییه	Central Mazani	Babol	Farsi	Vol_6	
as for a moment their hearts sank in.	که قلب همه در یک لحظه فرو ریخت.	که همه تای دل یکدفه بوسسه	Central Mazani	Babol	Farsi	Vol_6	
but not once of the impending danger.	ولی حتی یک بار به فکر خطری که در پیش بود نیفتاد.	ولی ات تا بار هم خطری که در پیش دییه فکر هم نکته	Central Mazani	Babol	Farsi	Vol_6	
but her eyes spoke quite differently.	اما چشمانش چیزی یکسره متفاوت میگفت.	ولی ونه چش چیز دیگری گته	Central Mazani	Babol	Farsi	Vol_6	
he has become intensely interested in looking after it.	عجیب شور و شوقی برای رسیدگی به این جا پیدا کرده.	ات شور و شوق عجیبی به اینجه ره برسی ینِ سسه پیتا هکرده	Central Mazani	Babol	Farsi	Vol_6	
but which had protected him from an awareness of his age.	چیزی که به هر حال نگذاشته بود متوجه گذشت زمان بشود.	ات چی که به هر حال نشته وه گذر روزه ما ره بفهمه	Central Mazani	Babol	Farsi	Vol_6	
for both were idly smiling.	چون هردو لبخند جلفی بر لب داشتند.	چون هر دِ تا تله لبخن شه تک داشتنه	Central Mazani	Babol	Farsi	Vol_6	
the woman, who may not have been there.	اما حالا معلوم نبود که او در آن اطاق باشد.	ولی اسا ملوم نییه که وه اون اتاق دووه	Central Mazani	Babol	Farsi	Vol_6	
evasions until it turned into nothing but an illusion.	تا این که کاملاً ضایع شد و به صورت یک سراب درآمد.	تا اینکه درسسی خراب بییه و سراب جور دربیمو	Central Mazani	Babol	Farsi	Vol_6	
I grinned at her and touched my forehead.	به او نیشخند زدم و به پیشانیم دست کشیدم.	وره نیشخن بزومه و شه سوهال ره دس بکشیمه	Central Mazani	Babol	Farsi	Vol_6	
but sadder, without his gentleness.	اما اندوه بار و عاری از نرمخویی.	ولی غمبار و بیدون نرمی و خش خویی	Central Mazani	Babol	Farsi	Vol_6	
to tell me who you are and the cause that has brought you to live or die in these solitudes like a brute beast,	به من بگویید که کیستید و چه چیز باعث شده است که در این نقاط خلوت همچون درندگان بسر برید و با مرگ دست به گریبان باشید	مه ره بوین کی هسسنی و چی باعث بییه که این خلوت و خالی جا درندهای جور دویین و بمردن جا دسه پنجه نرم هکنین	Central Mazani	Babol	Farsi	Vol_6	
it is a fancy you have taken in your head	که هنوز این تصور است و صورت وقوعی در خارج ندارد.	که هنو این تصور دره و دیای دله هیچ شکل انجام ندارنه	Central Mazani	Babol	Farsi	Vol_6	
all cooked and eaten that very evening.	تمام کشتگان را همان روز پخته و خورده بودند.	همه بکوشت ره همون روز بپتنا بخردنه	Central Mazani	Babol	Farsi	Vol_6	
that if we had not dragged him off him, he would have beaten or bitten him to death	که اگر ما او را از چنگ وی بیرون نکشیده بودیم آن بیچاره را با مشت و گاز کشته بود.	که اگه اما وره ونه چنگ جا درنیاردبوییم وئه بدبخ ره با میس و گاز بکوشت بینه	Central Mazani	Babol	Farsi	Vol_6	
a high and holy person like that looked on it as an honour!	این اقدام را بم نزلهٔ افتخاری بزرگ برای خود میدانست.	این کار ره ات تا گته افتخار واری شه سسه دونسسه	Central Mazani	Babol	Farsi	Vol_6	
to bright hopes that never shone upon their own sombre lives.	یا امیدی که هرگز در زندگی تیره و تار خودشان ندرخشیده است.	یا اومیدی که هیچ وخ ونه تیره تار زندگی سو سو نزو	Central Mazani	Babol	Farsi	Vol_6	
when she sets herself to press a point	زیرا همین که این فکر به مغز ترز راه یافت	چونکه همینکه اینتا فکر ترز مغز دکته	Central Mazani	Babol	Farsi	Vol_6	
she had stood by her husband's side perfectly silent	در سکوت کامل کنار همسرش ایستاده بود	بی چمر شه زنای کنار اسسیه	Central Mazani	Babol	Farsi	Vol_6	
the incident ought not to be neutralised by replacing with something more delicate the comfort lost	چنین اتفاقی نباید با جبران کردن این وضع نامطلوب با وضع مطلوبی بی اثر شود.	همچی اتفاقی نونه با جبران هکردن ات تا نخشه وضع با ات تا خاره وضع بی اثر بووه	Central Mazani	Babol	Farsi	Vol_6	
to speak the first ship I sight	که به اولین کشتی که برخورد بکنیم	که به اولین کشتی که بخریم	Central Mazani	Babol	Farsi	Vol_6	
not having to cook.	آخه مجبور نبودم غذا بپزم و کارهای خو نه رو بکنم.	آخه ناچار نیمه که غذا بپزما سره ی کارا ره هکنم	Central Mazani	Babol	Farsi	Vol_6	
he had upset his father, and that the old man	توانسته است پدرش را متنبه سازد و	بتونسسه شه پر ره بفمنده	Central Mazani	Babol	Farsi	Vol_6	
putting the light near his face	در حالیکه چراغ را پیش صورت خود گرفت	همتی که چراغ ره شه دیم ور بیته	Central Mazani	Babol	Farsi	Vol_6	
I remarked laughingly on the change in his present circumstances from those when we had both been medical students.	با خنده اشاره به تفاوت وضع فعلی او با وضع زمان تحصیلش کردم.	با خنده به فرق هکردن ونه اسای وضع با وضعی که درس بخونسسن گدر داشته هکردمه	Central Mazani	Babol	Farsi	Vol_6	
she braided her long hair	طبق دستور عزراییل شروع به بافتن موهایش کرد	اونچه که ازارییل دستور هدا شرو هکرده می ره وافتن	Central Mazani	Babol	Farsi	Vol_6	
I thought he would help me.	فکر کردم به من کمک خواهد کرد	فکر هکردمه مه ره کومک کنده	Central Mazani	Babol	Farsi	Vol_6	
then the keeper touched him on the arm, and he turned and went back to breaking stone.	سپس نگهبان بازویش را لمس کرد و او برگشت و رفت تا تار خرد کردن سنگ را ادامه دهد.	ایی نگهبان ونه بال ره دس بکشیه و وه دگرسسا بورده تا به خورد هکردن سنگ ادامه هده	Central Mazani	Babol	Farsi	Vol_6	
I obeyed him to the letter.	پس کاملاً امر او را اطاعت کردم.	پس درسسی ونه دستور ره به کار دوسسمه	Central Mazani	Babol	Farsi	Vol_6	
I heard a little gasp and I looked up.	صدای بریده شدن نفس کسی را شنیدم و بالا را نگاه کردم.	ات آدم نفس بوری بیین ره بشنوسسما بالا ره بشامه	Central Mazani	Babol	Farsi	Vol_6	
telling him somehow that this was his brother	به او گواهی داده بود که آن مرد باید برادرش باشد.	وره گواهی هدا که اون مردی وسسه ونه برار باشه	Central Mazani	Babol	Farsi	Vol_6	
in the futile hope that whoever it was might go away after a single attempt.	به این امید عبث که هر که بود راهش را بکشد و برود.	این امید بیخد که هر کی بیه شه را ره بکشه و بوره	Central Mazani	Babol	Farsi	Vol_6	
you have scarcely tasted since you began tea.	از شروع عصرانه تا حالا خیلی کم خوردید.	از عصرونه تاسا خله کم بخردنی	Central Mazani	Babol	Farsi	Vol_6	
bore a cruel look of being avenged, which they would henceforth bear for ever.	رضایت خالی از ترحم کسی را در خود منعکس کرده بود که انتقام خویش را گرفته باشد.	دلخشی بیدون رحم ات ادم ره شه دله نشون هدا که شه انتقام ره بهیت باشه	Central Mazani	Babol	Farsi	Vol_6	
for if you are killed I shall be alone in the world	در این عالمی که غیر از گریه کاری ندارم	این دنیای دله که برمه بکته کاری دیگر نارمه	Central Mazani	Babol	Farsi	Vol_6	
growing confused, and constantly losing the thread of his ideas.	لکن در عین حال خود گرفتار نگرانی و تشتت افکار شدیدی بود.	ولی شه گرفتار اته دلنگرونی و فکرای دیی دپشوس بییه	Central Mazani	Babol	Farsi	Vol_6	
the lad would like to be under me and give his mind to business.	جوانک میل دارد زی دست من کار کند و کسب و کار یاد بگیرد.	جوانه دوس دارنه که مه زیردس کار هکنه و کار کاسبی یاد بیره	Central Mazani	Babol	Farsi	Vol_6	
