en_sentence	fa_sentence	translation	variety	county	orthography	translator	3418
that the latter was in a state of considerable irritation.	ناشناس نیز سخت برآشفته و غضباناک بود.	ئەڤیژ فره هەتەڤەیەکا ڤه تونێیەر بی	Kakavandi	Harsin	Laki Kurdish	KY	
the hair streamed shadowy, like a beamless cloud torn by storm or by electric travail.	موهایش مثل سایه یا مثل ابر بی فروغی بود که توفان یا نیروی شدید آذرخش آن را از هم گسسته باشد.	گێسەڵێ جوور سایێر یا جوور هەڤر بێ نزگێ بین که گەردەلەچۊچان یا بڵاچه گرمهوڕ ئەونه ئەژ یەک چۊیچانۊیتێ	Kakavandi	Harsin	Laki Kurdish	KY	
then turned suddenly down a bank upon the left.	آنگاه او یک مرتبه به سوی چپ ساحل رودخانه پیچید.	ئو ناهەڵمانه ڤره چەپ کناره چەم و ڕووی پیچی	Kakavandi	Harsin	Laki Kurdish	KY	
I tried again.	دوباره امتحان کردم.	دوواره دوپێەکم کرد	Kakavandi	Harsin	Laki Kurdish	KY	
her mouth tightened like an overwound spring.	دهانش مانند فنری فشرده بسته شد.	دەمێ جوور فەنەر جەڕیا بەسریا	Kakavandi	Harsin	Laki Kurdish	KY	
taking off his coat and spreading it lining side up on the ground so they could sit on it.	کتش را درآورد و از طرف چرمش روی زمین انداخت تا بتوانند رویش بنشینند.	کوت ئاوردێر ڤه ئەژ لا چەرم ئایشتەر بان زەمین تا بتۊینێ بنیشیه ڕ بانێ	Kakavandi	Harsin	Laki Kurdish	KY	
I was thirty.	سی ساله شده بودم.	سی ساڵه بۊم	Kakavandi	Harsin	Laki Kurdish	KY	
I wonder if I could come and see you?	امکانش هست پیش شما بیایم و ببین متان	ماو بامه لا هومه ڤه بۊینمتان	Kakavandi	Harsin	Laki Kurdish	KY	
that she did not dare to decipher.	که جرئت نداشت برای خود تفسیرشان کند.	که نام‌لەم نیاشتێ ئەرا ڤژ شی بکیتێ	Kakavandi	Harsin	Laki Kurdish	KY	
that smile had also been like the old king's smile.	لبخند آبنبات فروش هم شبیه لبخند پادشاه پیر بود.	خەنین ئاوناوات فرۆشیژ جوور خەنین پاشا ڕێچەرمێ بی	Kakavandi	Harsin	Laki Kurdish	KY	
but must have examples that are palpable, easy,	برای ایشان باید مثال های ملموس و آسان	باد مەسەلێ داشتۊیمان که هاسان ڤه ساده بو	Kakavandi	Harsin	Laki Kurdish	KY	
reflected that he might have a cold.	اندیشید که شاید سرما خورده باشد.	ئەندیشه کردێ که ڤه گومان ناخوەش بیەسا	Kakavandi	Harsin	Laki Kurdish	KY	
two women and a man in a white hat were seen coming toward the officers.	در این موقع دو زن و مردی که کلاهی سفید به سر داشت از طرف خانه اربابی به سوی افسران آمدند.	دوو ژەن ڤه پیاێی که کلاو چرمێ ئەسرا بیتی هەتنه لا ئەفسەرڵه	Kakavandi	Harsin	Laki Kurdish	KY	
he's in the forest	اون توی جنگله.	ئو ها نام دارستانێره	Kakavandi	Harsin	Laki Kurdish	KY	
as to urge no influence against me.	که نفوذی علیه من به کار نبرید.	که توڕی ئه من به کار نێرن	Kakavandi	Harsin	Laki Kurdish	KY	
but this was carrying out his virtuous precepts to an unusual extent.	البته این در موقعی بود که دیگر اوقاتش به وضع توصیف ناپذیری تلخ شده بود.	ئەڵڤەت یه ئه ڤەخته بی که دی کەج خوڵق بیا	Kakavandi	Harsin	Laki Kurdish	KY	
I look around	به دور و برم نگاه کردم	سەیر ئه ئیلاوئەلام کرد	Kakavandi	Harsin	Laki Kurdish	KY	
to whom there fell a terrific and desperate adventure.	آنگاه ماجرایی وحشتناک و دور از عقل و خرد بر سر دن کیشوت آمد که شرح آن خواهد آمد.	هەنی پارچایی خووفناکێ پەر ئەژ ناهومێدی ڤه سەر دون‌کیشوت هەت	Kakavandi	Harsin	Laki Kurdish	KY	
but not for long	ولی حال به همان منوال نماند	ئەنۊ هەر ئە تەرا نەمەن	Kakavandi	Harsin	Laki Kurdish	KY	
if I am victorious	پس اگر او را کشتم	سه ئەر ئەومه کوشت	Kakavandi	Harsin	Laki Kurdish	KY	
I had quite made up my mind	من عقیده داشتم	من ڤەسەر ئێ قسه بیمه	Kakavandi	Harsin	Laki Kurdish	KY	
he had a very indefinite notion of what it consisted in	تصور بسیار نامشخصی داشت	گومان فره نامەلۆمێ داشتێ	Kakavandi	Harsin	Laki Kurdish	KY	
if I give you mine in return, that debt will be quit.	اگر من هم متقابلاً احترام خودم را به شما بدهم دیگر مدیون هم نخواهیم بود.	ئەر منیژ هورمەت تۆ بگرم مەۊیمنه جوور یەک	Kakavandi	Harsin	Laki Kurdish	KY	
take this door!	در این در!	ئێ دره بگر	Kakavandi	Harsin	Laki Kurdish	KY	
without some stain of infamy or blood to soil the uniform of the soldier, or the gown of the magistrate	بی آنکه لکه بر جامعه نظامی او برسد	بی یه کێ لەکه بەدنامێ ڤه کوومان نزامی ئۊ برەسێ	Kakavandi	Harsin	Laki Kurdish	KY	
the best he could suggest was that both were to try	بهترین پیشنهادی که به ذهن کلاید رسید آن بود	خاسترین ڕێ که هەته ڤەر کلاید یه بی	Kakavandi	Harsin	Laki Kurdish	KY	
where a hand grenade was fastened to the belt	. از نارنجک دستی که به کمربند او آویخته بود	ئەژ نارنجۆک دەسی که ئەقێ پشتێن ئو دوڵگ ‌ئاویز بی	Kakavandi	Harsin	Laki Kurdish	KY	
will be curious and able enough to supply my defects.	موجب شود که بتوانند نقایص کار مرا جبران کنند.	باعەیس بینه که بتۊنن کەم کسری کار من تەلافی بکەن	Kakavandi	Harsin	Laki Kurdish	KY	
I wanted to,	قصدم همین بود.	هەر ئێ خەیاڵمه داشت	Kakavandi	Harsin	Laki Kurdish	KY	
crying in a hoarse sort of screech	با صدایی زیر و گوش خراش فریاد زد	ئه دەنگ زیکنێ قیژانێ	Kakavandi	Harsin	Laki Kurdish	KY	
he began to think again about what she had feared.	بار دیگر به آن چیزی فکر کرد که همسرش از آن واهمه داشت.	ئه دوواره ڤه ئه چێیه ڤیر کردێ که شویەئێ زەڵه مه چیای	Kakavandi	Harsin	Laki Kurdish	KY	
as though he were going to pick something up.	گویی سعی داشت مطلبی را به خاطر بیاورد.	مەگستێ چێی بایجیه ڤیر ڤژ	Kakavandi	Harsin	Laki Kurdish	KY	
here is a letter for one of thy officers, if I mistake not.	اگر اشتباه نکنم یک نامه برای یکی از افسرهای تو دارم.	ئەر غەڵەت نەکەم دەست خەتێ ئەرا یەکێ ئەژ ئەمنیەڵه تۆ درم	Kakavandi	Harsin	Laki Kurdish	KY	
trying to smother his relief.	سعی داشت آسودگیش را در دل نگه دارد	تەقلا مەکردێ دڵقایمی ڤژ بشاریا	Kakavandi	Harsin	Laki Kurdish	KY	
I thought you were probably the man with the broken glasses and the queer philosophy.	فکر کردم اون مرده که عینکش شکسته و عقاید عجیب داره به طرفم میاد.	فکرم کرد ئه پیا که عەینەکەئێ شکیایه ڤه باوەرەڵ ئلاجەویی داشتی درێ مایره لا مێ	Kakavandi	Harsin	Laki Kurdish	KY	
glanced towards me.	به سمت من نگاه کرد.	ڤیرێ من سەیر کردێ	Kakavandi	Harsin	Laki Kurdish	KY	
the rest of that noble pile, which had cost so many ages in erecting, preserved from destruction.	بازمانده آن بناهای عالی که به سالیان دراز برافراشته بودند از ویرانی برکنار ماند.	پاشماوه ماڵەل کەونار که ساڵەل فرەیی مەنۊین که ئەژ نامنەچن	Kakavandi	Harsin	Laki Kurdish	KY	
I came down again.	بعد پایین آمدم.	دومارێ هەتمه هوار	Kakavandi	Harsin	Laki Kurdish	KY	
but if you can't keep up your end, we will stand our loss, of course,	ولی اگر شما نتوانید بر خودتان مسلط باشید و در هم بشکنید ما میتوانیم ضرر	ڤەلی ئەگەر هومه نەتۊنینان دەسەڵاتدار وژتان بۊینان ئێمه مەتۊنیم زیانی بیمنێ	Kakavandi	Harsin	Laki Kurdish	KY	
but my mother wouldn't let her do it, and made her dine with us.	ولی مادرم او را از این کار بازداشت و بر سر میز نشاند.	ڤەلی دام نیشتی ئەکاره بکێ ڤه ئاوردێ نیشانیەربان مێز	Kakavandi	Harsin	Laki Kurdish	KY	
then, without waiting for an answer	وود منتظر جواب هری نماند.	وود چەمەڕێ جواو هەری نەمەن	Kakavandi	Harsin	Laki Kurdish	KY	
he understood her feelings, her sufferings, shame, and remorse.	احساسات و رنج و شرمساری و پشیمانی او را درک کرد.	ئحساسەڵ ڤه ڕەنج ڤه شەرمەنده بوون ڤه پەشیمای ئو حالی بیتی	Kakavandi	Harsin	Laki Kurdish	KY	
his concealment from herself of the name he had relinquished, was the one condition'fully intelligible now'that her father had attached to their betrothal	پنهان داشتن نام واقعیش تنها شرط پدر او برای ازدواج ایشان بوده است	ئاشاردن نام ڕاسیەیێ تەنیا مەرج باوەێ ئەرا شوی کردن بیتی	Kakavandi	Harsin	Laki Kurdish	KY	
but I am a poor student, and I have my way to make.	من محصل فقیری هستم و با ید در فکر تهیه پول وزندگی باشم.	من خوێندەکار ژارێکم و باد ئەفکر پۊل ڤه ژیاین بۊم	Kakavandi	Harsin	Laki Kurdish	KY	
so began a perambulation of the house	به این ترتیب سیر و سلوک خود را در خانه آغاز کرد	ئەنی ماڵه کوڵ تەفتێش کردێ	Kakavandi	Harsin	Laki Kurdish	KY	
was in danger	جانش در خطر بود.	گیان ئەخەترر بیتی	Kakavandi	Harsin	Laki Kurdish	KY	
I try to smile, but my face won't quite do it.	سعی کردم لبخندی زورکی بزنم اما نتوانستم.	تقلام کرد لووزەخەنێ بکەم ڤه ڤژم خوەشاڵ نیشان بەم بەڵەم نەتۊنستم	Kakavandi	Harsin	Laki Kurdish	KY	
there was nothing shameful.	شرمندگی مورد نداشت.	جایێ ئەرا شەرمەندگی نەمەنییه	Kakavandi	Harsin	Laki Kurdish	KY	
or anywhere else ever again.	برای ابد از نظر ناپدید شده بود.	تا ئاخر عومر ئەڤەر چەمان کەتۊی	Kakavandi	Harsin	Laki Kurdish	KY	
however, I escaped pretty well by sticking close to the stem of the tree	با این همه خود را محکم به تنه درخت چسباندم و از آن بلا جان به در بردم.	ئه سەر یەوا وژم قایم لکانه قێ داره ڤه ڤژم ئەژ ئه قەزا نیجات دا	Kakavandi	Harsin	Laki Kurdish	KY	
most of it grief and pain and hunger.	دردمند و وامانده بود.	دەردمەند ڤه ژار بی	Kakavandi	Harsin	Laki Kurdish	KY	
his friend was in pursuit of his destiny.	چون دوستش در پی افسانه ی شخصی خودش به این سفر آمده بود	ئەرا یه که هامڕێیەیێ ئەشوون پارچا ڤژ هەتۊیه ئێ ڕێیا	Kakavandi	Harsin	Laki Kurdish	KY	
for a last look at the house.	تا برای آخرین بار خانه را تماشا کند.	ئەرا یه کێ ئەرا ئاخر‌گل سەیر ماڵه بکێ	Kakavandi	Harsin	Laki Kurdish	KY	
law is law.	قانون قانون است.	قانوون قانوونه	Kakavandi	Harsin	Laki Kurdish	KY	
continued to turn it.	به چرخاندن آن ادامه داد.	هەر خڕ دای	Kakavandi	Harsin	Laki Kurdish	KY	
continued to turn it.	به چرخاندن آن ادامه داد.	هەر ئه خڕ‌داین ئەڤه نۆساوا	Kakavandi	Harsin	Laki Kurdish	KY	
I have no doubt she did.	تردید نیست که در گفتار خویش صادق بود.	گومانی نیه که هەر ڕاسه مووشێ	Kakavandi	Harsin	Laki Kurdish	KY	
indeed, it was soon plain to me that	به زودی برای من روشن شد که	هەره گڕێ ئەرا من دیاردای	Kakavandi	Harsin	Laki Kurdish	KY	
at the risk of being stifled	خیال داشت این کار را ولو اینکه موجب خفه شدن او گردد انجام داده	مەگست ئێ کاره بکەێ ئەگەیژ باعەیس بو که خەفه بو	Kakavandi	Harsin	Laki Kurdish	KY	
relieving him of the visor, already battered to pieces by blows	چون کلاه خود پهلوان را که به ضرب چوب خرد شده بود از سرش برداشت	ئەرا یه کێ کلاو پەلەوانه که ڤه چۊ هۊرد بیا ئەسەر هێز دای	Kakavandi	Harsin	Laki Kurdish	KY	
fumbling about him for his cane	پیر مرد عصای خیزران خود را به دست گرفته	ڕێچەرمێ گوچان خیزەران ڤژ ڤە دەس گرتێ	Kakavandi	Harsin	Laki Kurdish	KY	
I checked them all out.	من همه موارد ممکن را بررسی کردم.	من تاوتۆی کوڵچێمێ ئاوردێر	Kakavandi	Harsin	Laki Kurdish	KY	
I'll last a few more minutes with luck, but not much longer.	خیلی شانس بیارم چند دقیقه دی گه زنده می مو نم و نه بیشتر.	فره چارەم بیاشتا چەن چرکەتر زنیه مەمینم نه فرەتر	Kakavandi	Harsin	Laki Kurdish	KY	
then he turned to me, scolding and questioning me.	بعد باز به طرف من آمد و شروع کرد به تحقیق و فحش دادن.	دومارێ ئاهەته لامنا ڤه دەسکرده ڤه شیکردن ڤه دوشمین داین	Kakavandi	Harsin	Laki Kurdish	KY	
